Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID32893,32893,1922,0.052,523.055,180.068,0,133,133,25,1,-10921639,1.798,2,1,2,3641,0.402,35.429,0.072,0.602
ID33479,33479,1922,0.075,510.707,173.185,0,134,134,25,1,-10921639,1.935,2,1,2,3919,0.246,45.817,0.140,1.929
ID30555,30555,1922,0.068,505.847,165.876,0,135,135,25,1,-10921639,1.937,2,1,2,3923,0.243,44.262,0.112,1.603
ID31404,31404,1922,0.065,505.902,150.030,0,136,136,25,1,-10921639,1.934,2,1,2,3917,0.248,86.701,0.115,1.605
ID32295,32295,1922,0.059,512.668,149.008,0,137,137,25,1,-10921639,1.878,2,1,2,3802,0.328,95.000,0.089,0.931
ID30836,30836,1922,0.055,484.644,139.127,0,138,138,25,1,-10921639,1.870,2,1,2,3787,0.336,44.532,0.125,1.232
ID33181,33181,1922,0.049,493.872,138.927,0,139,139,25,1,-10921639,1.760,2,1,2,3565,0.427,44.931,0.087,0.663
ID32002,32002,1922,0.041,510.453,133.884,0,140,140,25,1,-10921639,1.835,2,1,2,3715,0.372,31.865,0.048,0.450
ID33757,33757,1922,0.027,518.227,142.650,0,141,141,25,1,-10921639,1.945,2,1,2,3939,0.228,87.012,0.041,0.667
ID34051,34051,1922,0.022,519.535,152.067,0,142,142,25,1,-10921639,1.992,2,1,2,4034,0.089,60.771,0.036,1.560
ID34345,34345,1922,0.023,527.562,138.593,0,143,143,25,1,-10921639,1.988,2,1,2,4026,0.108,45.340,0.040,1.399
ID22057,22057,1923,0.022,756.827,331.402,0,104,104,25,1,-10921639,1.340,1,1,2,2713,0.474,22.694,-0.018,-0.105
ID23439,23439,1923,0.033,757.787,337.827,0,105,105,25,1,-10921639,1.416,1,1,2,2867,0.493,19.175,0.036,0.199
ID23992,23992,1923,0.046,763.490,356.711,0,106,106,25,1,-10921639,1.657,2,1,2,3356,0.475,29.275,0.061,0.404
ID24269,24269,1923,0.033,767.245,348.541,0,108,108,25,1,-10921639,1.573,2,1,2,3185,0.495,33.329,0.032,0.199
ID23717,23717,1923,0.037,767.508,348.294,0,109,109,25,1,-10921639,1.566,2,1,2,3171,0.496,30.785,0.034,0.206
ID25163,25163,1923,0.053,770.474,362.645,0,111,111,25,1,-10921639,1.880,2,1,2,3807,0.325,54.601,0.099,1.041
ID26024,26024,1923,0.054,761.894,367.564,0,112,112,25,1,-10921639,1.896,2,1,2,3840,0.305,47.276,0.093,1.062
ID27429,27429,1923,0.036,776.484,360.528,0,113,113,25,1,-10921639,1.868,2,1,2,3783,0.338,36.055,0.049,0.514
ID25726,25726,1923,0.040,781.683,349.987,0,114,114,25,1,-10921639,1.820,2,1,2,3686,0.384,29.899,0.055,0.494
ID25441,25441,1923,0.040,778.918,345.045,0,115,115,25,1,-10921639,1.785,2,1,2,3615,0.411,29.226,0.047,0.389
ID22083,22083,1924,0.013,565.760,393.451,0,104,104,25,1,-10921639,1.507,2,1,2,3051,0.500,18.502,0.020,0.119
ID23458,23458,1924,0.040,559.736,400.629,0,105,105,25,1,-10921639,1.602,2,1,2,3245,0.490,84.274,0.065,0.399
ID24004,24004,1924,0.057,556.398,398.758,0,106,106,25,1,-10921639,1.665,2,1,2,3372,0.472,95.000,0.072,0.474
ID24576,24576,1924,0.042,530.970,397.540,0,107,107,25,1,-10921639,1.833,2,1,2,3711,0.373,87.143,0.063,0.585
ID24282,24282,1924,0.036,525.067,396.868,0,108,108,25,1,-10921639,1.819,2,1,2,3683,0.385,45.297,0.058,0.513
ID23725,23725,1924,0.034,528.737,399.517,0,109,109,25,1,-10921639,1.819,2,1,2,3684,0.385,40.600,0.060,0.535
ID24867,24867,1924,0.029,518.934,401.167,0,110,110,25,1,-10921639,1.789,2,1,2,3622,0.408,22.754,0.034,0.285
ID25170,25170,1924,0.042,526.130,395.061,0,111,111,25,1,-10921639,1.893,2,1,2,3833,0.309,41.295,0.074,0.842
ID26032,26032,1924,0.049,546.185,397.451,0,112,112,25,1,-10921639,1.954,2,1,2,3957,0.209,44.231,0.077,1.338
ID27435,27435,1924,0.052,547.523,378.508,0,113,113,25,1,-10921639,1.944,2,1,2,3936,0.231,54.154,0.089,1.377
ID25732,25732,1924,0.060,546.804,367.962,0,114,114,25,1,-10921639,1.932,2,1,2,3913,0.251,53.580,0.098,1.375
ID25450,25450,1924,0.052,550.640,360.857,0,115,115,25,1,-10921639,1.874,2,1,2,3794,0.332,53.927,0.085,0.880
ID26872,26872,1924,0.063,541.499,380.691,0,116,116,25,1,-10921639,1.917,2,1,2,3881,0.277,90.394,0.104,1.300
ID28306,28306,1924,0.073,540.893,390.248,0,117,117,25,1,-10921639,1.894,2,1,2,3835,0.308,48.416,0.132,1.436
ID26312,26312,1924,0.076,533.982,384.984,0,118,118,25,1,-10921639,1.826,2,1,2,3697,0.379,43.042,0.130,1.104
ID26606,26606,1924,0.045,530.504,392.648,0,119,119,25,1,-10921639,1.629,2,1,2,3298,0.483,36.036,0.067,0.423
ID28038,28038,1924,0.074,523.864,405.083,0,120,120,25,1,-10921639,1.882,2,1,2,3811,0.323,43.789,0.132,1.356
ID27746,27746,1924,0.091,528.087,402.753,0,121,121,25,1,-10921639,1.956,2,1,2,3961,0.205,45.991,0.179,2.890
ID27162,27162,1924,0.092,525.604,396.681,0,122,122,25,1,-10921639,1.944,2,1,2,3936,0.231,44.968,0.184,2.618
ID29164,29164,1924,0.082,529.170,394.893,0,123,123,25,1,-10921639,1.947,2,1,2,3943,0.224,46.837,0.158,2.371
ID28870,28870,1924,0.065,528.167,399.038,0,124,124,25,1,-10921639,1.856,2,1,2,3759,0.351,36.387,0.103,0.990
ID28585,28585,1924,0.053,527.953,406.616,0,125,125,25,1,-10921639,1.788,2,1,2,3621,0.409,34.388,0.072,0.587
ID29455,29455,1924,0.059,536.306,412.811,0,126,126,25,1,-10921639,1.832,2,1,2,3710,0.374,34.707,0.101,0.897
ID29755,29755,1924,0.062,537.221,407.919,0,127,127,25,1,-10921639,1.931,2,1,2,3910,0.254,43.450,0.112,1.530
ID32665,32665,1924,0.049,547.176,403.015,0,128,128,25,1,-10921639,1.777,2,1,2,3598,0.417,95.000,0.068,0.543
ID31196,31196,1924,0.045,537.588,404.426,0,129,129,25,1,-10921639,1.808,2,1,2,3662,0.394,37.774,0.073,0.626
ID31807,31807,1924,0.055,529.467,413.295,0,130,130,25,1,-10921639,1.959,2,1,2,3966,0.199,95.000,0.094,1.688
ID30333,30333,1924,0.063,544.250,409.849,0,131,131,25,1,-10921639,1.942,2,1,2,3933,0.233,44.790,0.111,1.661
ID30045,30045,1924,0.058,541.897,414.693,0,132,132,25,1,-10921639,1.813,2,1,2,3672,0.390,34.040,0.083,0.716
ID32972,32972,1924,0.061,543.992,418.742,0,133,133,25,1,-10921639,1.878,2,1,2,3802,0.328,36.422,0.090,0.947
ID33555,33555,1924,0.048,548.746,410.328,0,134,134,25,1,-10921639,1.938,2,1,2,3925,0.241,48.087,0.079,1.179
ID30633,30633,1924,0.045,543.292,409.610,0,135,135,25,1,-10921639,1.845,2,1,2,3737,0.362,56.118,0.072,0.684
ID31498,31498,1924,0.029,553.114,420.138,0,136,136,25,1,-10921639,1.803,2,1,2,3652,0.397,82.928,0.044,0.383
ID22092,22092,1925,0.071,1134.211,430.288,0,104,104,25,1,-10921639,1.852,2,1,2,3751,0.355,89.400,0.120,1.121
ID23466,23466,1925,0.087,1135.598,429.075,0,105,105,25,1,-10921639,1.840,2,1,2,3726,0.367,42.609,0.146,1.275
ID24015,24015,1925,0.075,1137.388,428.118,0,106,106,25,1,-10921639,1.824,2,1,2,3693,0.381,43.013,0.116,0.992
ID24585,24585,1925,0.084,1144.463,423.854,0,107,107,25,1,-10921639,1.908,2,1,2,3864,0.289,39.267,0.148,1.705
ID24291,24291,1925,0.077,1141.120,420.677,0,108,108,25,1,-10921639,1.811,2,1,2,3668,0.391,38.240,0.113,0.942
ID23733,23733,1925,0.076,1141.835,418.699,0,109,109,25,1,-10921639,1.824,2,1,2,3694,0.381,37.824,0.113,0.971
ID24872,24872,1925,0.076,1143.754,414.311,0,110,110,25,1,-10921639,1.872,2,1,2,3790,0.335,36.652,0.121,1.208
ID25175,25175,1925,0.077,1145.154,408.467,0,111,111,25,1,-10921639,1.844,2,1,2,3735,0.363,52.737,0.131,1.177
ID26041,26041,1925,0.062,1142.129,418.124,0,112,112,25,1,-10921639,1.688,2,1,2,3419,0.463,86.433,0.087,0.582
ID27445,27445,1925,0.062,1139.401,423.868,0,113,113,25,1,-10921639,1.740,2,1,2,3524,0.439,27.386,0.092,0.669
ID25752,25752,1925,0.069,1138.519,430.533,0,114,114,25,1,-10921639,1.655,2,1,2,3351,0.476,28.787,0.083,0.532
ID25470,25470,1925,0.076,1137.079,434.390,0,115,115,25,1,-10921639,1.757,2,1,2,3557,0.429,32.150,0.118,0.865
ID26888,26888,1925,0.084,1134.864,436.001,0,116,116,25,1,-10921639,1.779,2,1,2,3603,0.415,35.594,0.130,0.987
ID28322,28322,1925,0.084,1130.663,439.917,0,117,117,25,1,-10921639,1.869,2,1,2,3785,0.337,55.402,0.157,1.505
ID26329,26329,1925,0.071,1119.217,450.459,0,118,118,25,1,-10921639,1.796,2,1,2,3637,0.403,95.000,0.104,0.840
ID26623,26623,1925,0.078,1123.368,444.948,0,119,119,25,1,-10921639,1.880,2,1,2,3806,0.326,68.778,0.137,1.394
ID28050,28050,1925,0.072,1112.251,449.100,0,120,120,25,1,-10921639,1.934,2,1,2,3917,0.248,95.000,0.124,1.717
ID27763,27763,1925,0.075,1110.104,450.425,0,121,121,25,1,-10921639,1.935,2,1,2,3919,0.246,95.000,0.132,1.838
ID27176,27176,1925,0.086,1102.174,449.091,0,122,122,25,1,-10921639,1.934,2,1,2,3917,0.248,46.582,0.164,2.200
ID29182,29182,1925,0.054,1090.272,452.045,0,123,123,25,1,-10921639,1.888,2,1,2,3824,0.315,51.770,0.125,1.331
ID28881,28881,1925,0.040,1089.257,432.934,0,124,124,25,1,-10921639,1.536,2,1,2,3111,0.499,21.352,0.032,0.193
ID28594,28594,1925,0.071,1100.918,441.962,0,125,125,25,1,-10921639,1.720,2,1,2,3483,0.449,30.790,0.103,0.718
ID29466,29466,1925,0.081,1111.442,447.191,0,126,126,25,1,-10921639,1.864,2,1,2,3775,0.343,42.479,0.131,1.259
ID29766,29766,1925,0.072,1104.874,445.287,0,127,127,25,1,-10921639,1.842,2,1,2,3731,0.364,35.969,0.118,1.069
ID32682,32682,1925,0.066,1104.340,452.900,0,128,128,25,1,-10921639,1.949,2,1,2,3946,0.221,44.712,0.118,1.868
ID31213,31213,1925,0.056,1102.702,448.726,0,129,129,25,1,-10921639,1.838,2,1,2,3722,0.369,46.687,0.102,0.926
ID31827,31827,1925,0.048,1101.405,463.380,0,130,130,25,1,-10921639,1.629,2,1,2,3299,0.483,95.000,0.038,0.246
ID30361,30361,1925,0.039,1103.349,483.864,0,131,131,25,1,-10921639,1.610,2,1,2,3261,0.488,19.781,0.052,0.326
ID30063,30063,1925,0.051,1112.540,468.348,0,132,132,25,1,-10921639,1.613,2,1,2,3267,0.487,32.819,0.039,0.249
ID33566,33566,1925,0.035,1098.315,447.791,0,134,134,25,1,-10921639,1.575,2,1,2,3189,0.494,29.639,0.043,0.261
ID30643,30643,1925,0.049,1098.854,444.533,0,135,135,25,1,-10921639,1.452,1,1,2,2940,0.498,25.301,0.030,0.170
ID31508,31508,1925,0.041,1090.449,444.992,0,136,136,25,1,-10921639,1.433,1,1,2,2902,0.496,23.834,0.013,0.074
ID32392,32392,1925,0.040,1087.173,456.123,0,137,137,25,1,-10921639,1.514,2,1,2,3065,0.500,21.340,0.027,0.160
ID30933,30933,1925,0.021,1089.133,473.219,0,138,138,25,1,-10921639,1.541,2,1,2,3121,0.498,28.409,0.006,0.038
ID33292,33292,1925,0.028,1076.018,492.002,0,139,139,25,1,-10921639,1.677,2,1,2,3395,0.468,50.457,0.039,0.267
ID22120,22120,1926,0.016,501.011,518.020,0,104,104,25,1,-10921639,1.250,1,1,2,2532,0.433,95.000,-0.047,-0.282
ID23491,23491,1926,0.017,505.873,517.021,0,105,105,25,1,-10921639,1.272,1,1,2,2576,0.445,14.446,-0.017,-0.099
ID22131,22131,1927,0.092,409.962,550.712,0,104,104,25,1,-10921639,1.677,2,1,2,3396,0.468,43.153,0.166,1.022
ID23501,23501,1927,0.084,403.901,552.918,0,105,105,25,1,-10921639,1.762,2,1,2,3568,0.426,31.355,0.136,0.989
ID24050,24050,1927,0.062,393.547,560.780,0,106,106,25,1,-10921639,1.611,2,1,2,3262,0.488,36.580,0.106,0.633
ID24631,24631,1927,0.077,381.510,567.542,0,107,107,25,1,-10921639,1.637,2,1,2,3315,0.481,33.096,0.126,0.760
ID24339,24339,1927,0.081,387.800,557.071,0,108,108,25,1,-10921639,1.749,2,1,2,3542,0.434,35.846,0.128,0.914
ID23778,23778,1927,0.080,397.000,580.000,0,109,109,25,1,-10921639,1.859,2,1,2,3764,0.348,89.192,0.129,1.221
ID24922,24922,1927,0.043,381.619,556.914,0,110,110,25,1,-10921639,1.521,2,1,2,3080,0.500,24.227,0.065,0.370
ID25224,25224,1927,0.059,379.049,559.288,0,111,111,25,1,-10921639,1.666,2,1,2,3374,0.472,25.613,0.081,0.530
ID26087,26087,1927,0.041,366.390,560.584,0,112,112,25,1,-10921639,1.511,2,1,2,3059,0.500,33.886,0.031,0.179
ID27492,27492,1927,0.053,379.937,563.373,0,113,113,25,1,-10921639,1.553,2,1,2,3144,0.497,95.000,0.059,0.346
ID25798,25798,1927,0.041,363.138,566.820,0,114,114,25,1,-10921639,1.431,1,1,2,2898,0.495,23.412,0.016,0.092
ID25510,25510,1927,0.046,365.009,561.722,0,115,115,25,1,-10921639,1.515,2,1,2,3067,0.500,28.856,0.030,0.178
ID26936,26936,1927,0.072,359.256,578.071,0,116,116,25,1,-10921639,1.666,2,1,2,3373,0.472,32.746,0.097,0.624
ID28366,28366,1927,0.057,348.541,584.527,0,117,117,25,1,-10921639,1.697,2,1,2,3436,0.460,29.078,0.071,0.487
ID26377,26377,1927,0.031,366.034,588.462,0,118,118,25,1,-10921639,1.552,2,1,2,3143,0.497,24.748,0.024,0.145
ID28092,28092,1927,0.024,351.588,584.377,0,120,120,25,1,-10921639,1.547,2,1,2,3133,0.498,20.589,0.007,0.045
ID27801,27801,1927,0.014,352.495,580.593,0,121,121,25,1,-10921639,1.511,2,1,2,3059,0.500,20.841,-3.738E-4,-0.002
ID27214,27214,1927,0.027,360.772,574.665,0,122,122,25,1,-10921639,1.647,2,1,2,3335,0.478,75.807,0.039,0.259
ID29217,29217,1927,0.031,373.993,563.756,0,123,123,25,1,-10921639,1.702,2,1,2,3447,0.457,95.000,0.020,0.147
ID28922,28922,1927,0.033,371.939,562.027,0,124,124,25,1,-10921639,1.693,2,1,2,3429,0.461,29.420,0.019,0.135
ID28640,28640,1927,0.038,383.886,565.764,0,125,125,25,1,-10921639,1.889,2,1,2,3825,0.314,44.668,0.062,0.698
ID29501,29501,1927,0.028,381.485,560.846,0,126,126,25,1,-10921639,1.883,2,1,2,3814,0.321,33.378,0.031,0.356
ID29803,29803,1927,0.022,375.624,553.529,0,127,127,25,1,-10921639,1.976,2,1,2,4002,0.152,48.209,0.039,0.985
ID22133,22133,1928,0.059,1111.118,552.269,0,104,104,25,1,-10921639,1.978,2,1,2,4005,0.147,55.147,0.106,2.569
ID23502,23502,1928,0.068,1132.319,553.852,0,105,105,25,1,-10921639,1.903,2,1,2,3854,0.296,36.938,0.115,1.331
ID24055,24055,1928,0.058,1145.425,568.800,0,106,106,25,1,-10921639,1.840,2,1,2,3727,0.366,50.933,0.091,0.836
ID24637,24637,1928,0.056,1147.010,585.747,0,107,107,25,1,-10921639,1.935,2,1,2,3918,0.247,59.103,0.096,1.372
ID24343,24343,1928,0.057,1156.075,570.602,0,108,108,25,1,-10921639,1.771,2,1,2,3587,0.420,32.885,0.080,0.627
ID22134,22134,1929,0.021,481.378,553.754,0,104,104,25,1,-10921639,1.154,1,1,2,2336,0.361,15.421,-0.002,-0.015
ID23499,23499,1929,0.019,483.380,549.427,0,105,105,25,1,-10921639,1.226,1,1,2,2482,0.418,95.000,0.005,0.031
ID22148,22148,1930,0.047,1172.429,604.618,0,104,104,25,1,-10921639,1.694,2,1,2,3431,0.461,95.000,0.041,0.292
ID23518,23518,1930,0.060,1170.148,611.113,0,105,105,25,1,-10921639,1.648,2,1,2,3337,0.478,28.226,0.082,0.525
ID22155,22155,1931,0.048,529.040,624.651,0,104,104,25,1,-10921639,1.262,1,1,2,2555,0.440,19.097,0.067,0.358
ID23523,23523,1931,0.063,530.412,625.903,0,105,105,25,1,-10921639,1.289,1,1,2,2610,0.453,19.291,0.087,0.454
ID24071,24071,1931,0.070,530.528,627.239,0,106,106,25,1,-10921639,1.358,1,1,2,2749,0.479,89.310,0.091,0.471
ID24648,24648,1931,0.065,531.457,625.790,0,107,107,25,1,-10921639,1.387,1,1,2,2808,0.487,86.767,0.092,0.482
ID24358,24358,1931,0.070,528.010,622.447,0,108,108,25,1,-10921639,1.406,1,1,2,2847,0.491,20.114,0.115,0.591
ID23792,23792,1931,0.062,521.564,621.640,0,109,109,25,1,-10921639,1.577,2,1,2,3193,0.494,37.655,0.114,0.651
ID24942,24942,1931,0.081,528.213,614.842,0,110,110,25,1,-10921639,1.653,2,1,2,3348,0.476,38.728,0.158,0.948
ID25239,25239,1931,0.089,528.558,606.025,0,111,111,25,1,-10921639,1.843,2,1,2,3733,0.363,53.766,0.158,1.381
ID26100,26100,1931,0.095,525.341,609.914,0,112,112,25,1,-10921639,1.831,2,1,2,3707,0.375,51.482,0.174,1.444
ID27507,27507,1931,0.085,529.577,616.449,0,113,113,25,1,-10921639,1.628,2,1,2,3296,0.484,38.833,0.146,0.857
ID25814,25814,1931,0.087,533.119,611.241,0,114,114,25,1,-10921639,1.565,2,1,2,3170,0.496,23.910,0.146,0.806
ID25527,25527,1931,0.075,533.622,616.004,0,115,115,25,1,-10921639,1.549,2,1,2,3137,0.498,21.407,0.128,0.705
ID26948,26948,1931,0.073,537.221,612.197,0,116,116,25,1,-10921639,1.529,2,1,2,3096,0.499,23.457,0.109,0.601
ID28374,28374,1931,0.078,531.889,617.318,0,117,117,25,1,-10921639,1.605,2,1,2,3251,0.489,30.842,0.124,0.723
ID26386,26386,1931,0.090,532.623,616.923,0,118,118,25,1,-10921639,1.655,2,1,2,3352,0.475,33.954,0.161,0.967
ID26669,26669,1931,0.077,531.902,617.115,0,119,119,25,1,-10921639,1.715,2,1,2,3473,0.451,78.284,0.135,0.905
ID28101,28101,1931,0.073,531.547,613.156,0,120,120,25,1,-10921639,1.662,2,1,2,3365,0.473,33.564,0.123,0.767
ID27810,27810,1931,0.097,533.627,607.051,0,121,121,25,1,-10921639,1.770,2,1,2,3585,0.421,39.900,0.179,1.277
ID27224,27224,1931,0.092,534.709,606.826,0,122,122,25,1,-10921639,1.783,2,1,2,3611,0.412,44.732,0.174,1.280
ID29230,29230,1931,0.080,533.892,605.469,0,123,123,25,1,-10921639,1.847,2,1,2,3740,0.360,43.139,0.154,1.369
ID28936,28936,1931,0.077,531.469,606.160,0,124,124,25,1,-10921639,1.783,2,1,2,3611,0.412,36.370,0.147,1.109
ID28654,28654,1931,0.090,528.635,613.375,0,125,125,25,1,-10921639,1.774,2,1,2,3593,0.418,39.046,0.163,1.192
ID29518,29518,1931,0.074,532.536,612.622,0,126,126,25,1,-10921639,1.707,2,1,2,3457,0.455,95.000,0.099,0.674
ID29824,29824,1931,0.070,534.412,612.126,0,127,127,25,1,-10921639,1.674,2,1,2,3390,0.469,33.171,0.099,0.642
ID32734,32734,1931,0.070,536.771,608.323,0,128,128,25,1,-10921639,1.676,2,1,2,3394,0.468,29.398,0.093,0.611
ID31259,31259,1931,0.064,538.186,601.393,0,129,129,25,1,-10921639,1.779,2,1,2,3602,0.415,44.685,0.100,0.776
ID31870,31870,1931,0.041,539.910,605.429,0,130,130,25,1,-10921639,1.660,2,1,2,3362,0.474,77.651,0.050,0.331
ID30402,30402,1931,0.042,547.900,605.661,0,131,131,25,1,-10921639,1.590,2,1,2,3220,0.492,23.725,0.055,0.337
ID30112,30112,1931,0.051,549.077,607.006,0,132,132,25,1,-10921639,1.628,2,1,2,3296,0.484,29.979,0.060,0.379
ID33038,33038,1931,0.054,544.481,610.379,0,133,133,25,1,-10921639,1.684,2,1,2,3411,0.465,88.564,0.069,0.469
ID22159,22159,1932,0.040,827.399,635.951,0,104,104,25,1,-10921639,1.351,1,1,2,2735,0.477,78.405,0.023,0.128
ID23526,23526,1932,0.025,827.423,634.712,0,105,105,25,1,-10921639,1.323,1,1,2,2679,0.468,80.831,-0.019,-0.110
ID24077,24077,1932,0.042,822.374,633.356,0,106,106,25,1,-10921639,1.539,2,1,2,3116,0.499,95.000,0.032,0.189
ID22174,22174,1933,0.020,356.525,680.093,0,104,104,25,1,-10921639,1.287,1,1,2,2606,0.452,81.574,-0.010,-0.056
ID23542,23542,1933,0.035,362.724,685.178,0,105,105,25,1,-10921639,1.329,1,1,2,2692,0.470,95.000,0.034,0.187
ID24092,24092,1933,0.062,372.029,698.620,0,106,106,25,1,-10921639,1.443,1,1,2,2922,0.497,74.621,0.096,0.508
ID22178,22178,1934,0.029,394.272,699.984,0,104,104,25,1,-10921639,1.348,1,1,2,2730,0.477,20.026,0.035,0.193
ID23546,23546,1934,0.073,394.042,700.802,0,105,105,25,1,-10921639,1.444,1,1,2,2925,0.497,95.000,0.080,0.433
ID24093,24093,1934,0.061,402.159,700.841,0,106,106,25,1,-10921639,1.546,2,1,2,3131,0.498,83.898,0.087,0.496
ID24669,24669,1934,0.113,391.098,705.322,0,107,107,25,1,-10921639,1.969,2,1,2,3988,0.172,54.105,0.224,4.179
ID24386,24386,1934,0.090,376.578,712.757,0,108,108,25,1,-10921639,1.494,1,1,2,3025,0.500,27.427,0.128,0.680
ID23824,23824,1934,0.099,378.730,716.187,0,109,109,25,1,-10921639,1.491,1,1,2,3020,0.500,29.207,0.144,0.752
ID24970,24970,1934,0.106,379.161,716.109,0,110,110,25,1,-10921639,1.570,2,1,2,3179,0.495,30.784,0.168,0.910
ID25271,25271,1934,0.086,382.923,721.773,0,111,111,25,1,-10921639,1.564,2,1,2,3167,0.496,30.401,0.145,0.801
ID26132,26132,1934,0.079,384.730,733.624,0,112,112,25,1,-10921639,1.660,2,1,2,3361,0.474,79.037,0.122,0.760
ID27549,27549,1934,0.076,383.963,736.107,0,113,113,25,1,-10921639,1.564,2,1,2,3168,0.496,21.603,0.121,0.682
ID25856,25856,1934,0.068,387.943,738.857,0,114,114,25,1,-10921639,1.473,1,1,2,2983,0.499,95.000,0.076,0.419
ID25566,25566,1934,0.066,383.501,743.184,0,115,115,25,1,-10921639,1.410,1,1,2,2855,0.492,22.569,0.068,0.367
ID26985,26985,1934,0.071,385.062,746.492,0,116,116,25,1,-10921639,1.422,1,1,2,2879,0.494,24.826,0.077,0.414
ID28414,28414,1934,0.069,386.330,750.732,0,117,117,25,1,-10921639,1.382,1,1,2,2799,0.486,24.375,0.070,0.372
ID26430,26430,1934,0.074,387.331,748.456,0,118,118,25,1,-10921639,1.380,1,1,2,2795,0.486,25.806,0.073,0.384
ID26710,26710,1934,0.071,385.085,750.800,0,119,119,25,1,-10921639,1.354,1,1,2,2742,0.478,24.428,0.074,0.388
ID28141,28141,1934,0.052,376.664,759.031,0,120,120,25,1,-10921639,1.320,1,1,2,2673,0.467,22.830,0.036,0.194
ID27867,27867,1934,0.035,370.702,768.926,0,121,121,25,1,-10921639,1.273,1,1,2,2578,0.446,21.180,-0.003,-0.019
ID27281,27281,1934,0.030,372.268,777.071,0,122,122,25,1,-10921639,1.338,1,1,2,2710,0.473,88.073,-0.006,-0.035
ID29287,29287,1934,0.040,367.994,781.151,0,123,123,25,1,-10921639,1.314,1,1,2,2660,0.464,20.870,0.019,0.105
ID28993,28993,1934,0.042,369.307,787.268,0,124,124,25,1,-10921639,1.386,1,1,2,2807,0.487,21.144,0.021,0.115
ID28714,28714,1934,0.054,368.146,804.825,0,125,125,25,1,-10921639,1.623,2,1,2,3287,0.485,38.810,0.103,0.625
ID29573,29573,1934,0.049,365.988,796.442,0,126,126,25,1,-10921639,1.383,1,1,2,2801,0.486,24.509,0.027,0.152
ID29881,29881,1934,0.047,365.930,799.796,0,127,127,25,1,-10921639,1.489,1,1,2,3015,0.500,28.156,0.016,0.093
ID31316,31316,1934,0.051,356.604,789.665,0,129,129,25,1,-10921639,1.534,2,1,2,3106,0.499,22.150,0.057,0.330
ID31927,31927,1934,0.074,363.017,795.442,0,130,130,25,1,-10921639,1.889,2,1,2,3826,0.314,40.503,0.116,1.255
ID30463,30463,1934,0.058,389.155,793.155,0,131,131,25,1,-10921639,1.726,2,1,2,3496,0.446,29.195,0.076,0.546
ID30171,30171,1934,0.081,386.582,796.892,0,132,132,25,1,-10921639,1.676,2,1,2,3393,0.468,34.306,0.106,0.687
ID33092,33092,1934,0.062,379.114,805.073,0,133,133,25,1,-10921639,1.692,2,1,2,3427,0.462,95.000,0.081,0.547
ID33672,33672,1934,0.050,381.799,805.440,0,134,134,25,1,-10921639,1.617,2,1,2,3274,0.486,39.699,0.069,0.429
ID22196,22196,1935,0.024,916.034,755.654,0,104,104,25,1,-10921639,1.975,2,1,2,3999,0.157,95.000,0.032,0.776
ID23560,23560,1935,0.026,918.131,751.652,0,105,105,25,1,-10921639,1.948,2,1,2,3944,0.223,82.533,0.036,0.601
ID24111,24111,1935,0.041,920.440,749.889,0,106,106,25,1,-10921639,1.935,2,1,2,3918,0.247,64.949,0.065,0.957
ID24689,24689,1935,0.033,910.888,755.171,0,107,107,25,1,-10921639,1.965,2,1,2,3980,0.183,48.218,0.056,1.140
ID24404,24404,1935,0.034,912.008,757.120,0,108,108,25,1,-10921639,1.957,2,1,2,3963,0.203,42.518,0.052,0.954
ID23840,23840,1935,0.027,912.297,757.282,0,109,109,25,1,-10921639,1.976,2,1,2,4001,0.154,43.814,0.040,0.997
ID24984,24984,1935,0.024,917.411,756.016,0,110,110,25,1,-10921639,1.976,2,1,2,4002,0.152,68.860,0.039,0.967
ID26143,26143,1935,0.022,912.262,761.940,0,112,112,25,1,-10921639,1.955,2,1,2,3958,0.208,36.043,0.031,0.564
ID27555,27555,1935,0.020,910.394,755.241,0,113,113,25,1,-10921639,1.983,2,1,2,4016,0.129,44.699,0.034,1.015
ID25861,25861,1935,0.020,911.738,747.822,0,114,114,25,1,-10921639,1.894,2,1,2,3835,0.308,41.900,0.029,0.349
ID25574,25574,1935,0.029,893.235,766.971,0,115,115,25,1,-10921639,1.934,2,1,2,3917,0.248,34.514,0.047,0.701
ID26994,26994,1935,0.018,865.067,771.977,0,116,116,25,1,-10921639,1.989,2,1,2,4027,0.106,71.979,0.032,1.146
ID22230,22230,1936,0.031,0.000,879.000,0,104,104,25,1,-10921639,0.683,1,0,2,1382.863,0.580,13.371,0.245,0.464
ID23602,23602,1936,0.056,0.000,903.000,0,105,105,25,1,-10921639,0.465,0,0,2,942.389,0.630,10.000,0.237,0.283
ID24149,24149,1936,0.068,0.000,903.000,0,106,106,25,1,-10921639,0.483,0,0,2,977.426,0.656,10.000,0.254,0.298
ID24726,24726,1936,0.046,0.000,903.000,0,107,107,25,1,-10921639,0.446,0,0,2,903.416,0.600,10.000,0.217,0.265
